150,0.1925,0.1505,0.11786,0.1202,0.07935,0.0723,0.1318,0.07935,0.056
151,0.1766,0.1184,0.0955,0.09,0.0918,0.1083,0.10944,0.1054,0.1045
152,0.1805,0.112,0.1041,0.0896,0.11975,0.09357,0.09515,0.08514,0.12006
153,0.1636,0.11633,0.11127,0.1057,0.1141,0.0935,0.10626,0.0946,0.0946
154,0.1637,0.1108,0.0831,0.09503,0.1288,0.11523,0.0909,0.10913,0.10333
155,0.1741,0.10724,0.1084,0.09955,0.1016,0.08624,0.10095,0.0953,0.1267
156,0.1652,0.1063,0.084,0.0825,0.1147,0.11163,0.0913,0.08765,0.1569
157,0.16,0.11115,0.0978,0.09265,0.126,0.10236,0.09863,0.10065,0.11084
158,0.1324,0.108,0.09515,0.0978,0.0995,0.10583,0.09814,0.1052,0.1581
159,0.1573,0.1075,0.1208,0.09735,0.11914,0.1065,0.1171,0.1001,0.07416
160,0.1436,0.1194,0.0869,0.1017,0.12317,0.08636,0.09784,0.09406,0.1471
161,0.1637,0.10693,0.10895,0.0914,0.1161,0.0949,0.10803,0.1065,0.1035
162,0.152,0.09485,0.1098,0.08966,0.1256,0.0981,0.09644,0.10486,0.1288
163,0.1531,0.101,0.1057,0.0775,0.10693,0.10767,0.10675,0.11633,0.125
164,0.1533,0.0978,0.1184,0.0862,0.09406,0.1001,0.1276,0.11334,0.10913
165,0.1737,0.1037,0.0982,0.1027,0.0941,0.09705,0.11487,0.091,0.12463
166,0.175,0.08514,0.10815,0.0817,0.1123,0.1012,0.10834,0.09607,0.132
167,0.1602,0.10486,0.1075,0.09045,0.0938,0.0998,0.1079,0.1051,0.1305
168,0.1628,0.08716,0.08105,0.0889,0.11755,0.11237,0.09564,0.1108,0.1436
169,0.167,0.1227,0.115,0.1026,0.10455,0.08563,0.0991,0.09644,0.1069
170,0.2114,0.1249,0.10913,0.1181,0.10236,0.081,0.1114,0.0799,0.06186
171,0.1575,0.09515,0.10345,0.11176,0.1013,0.1031,0.1005,0.1084,0.1188
172,0.1868,0.0977,0.1215,0.0962,0.11597,0.0906,0.1182,0.08386,0.0891
173,0.1641,0.09827,0.1199,0.1034,0.09766,0.08405,0.124,0.0871,0.1215
174,0.1458,0.11194,0.1205,0.09406,0.0987,0.0956,0.1298,0.0921,0.1116
175,0.1583,0.0915,0.1188,0.1016,0.0876,0.1235,0.1202,0.10547,0.0932
176,0.1854,0.0894,0.127,0.0779,0.1127,0.1109,0.1015,0.07764,0.11755
177,0.1759,0.11096,0.1136,0.12427,0.08813,0.0955,0.1051,0.08887,0.0977
178,0.167,0.09515,0.1004,0.10297,0.0843,0.1036,0.0923,0.09814,0.1561
179,0.179,0.09296,0.1122,0.105,0.08887,0.1028,0.09515,0.08655,0.1376
180,0.1506,0.10046,0.1009,0.08856,0.11115,0.108,0.09485,0.0896,0.156
181,0.1622,0.1143,0.11847,0.0948,0.0868,0.08704,0.1236,0.0943,0.11847
182,0.1783,0.0875,0.0933,0.08276,0.1055,0.0963,0.1213,0.09814,0.1367
183,0.147,0.0974,0.10077,0.09283,0.1186,0.1109,0.1103,0.12085,0.10144
184,0.1906,0.09924,0.1149,0.09393,0.09515,0.0957,0.10114,0.0923,0.11707
185,0.202,0.09326,0.08264,0.10345,0.1154,0.1104,0.0797,0.0975,0.11554
186,0.1796,0.0984,0.11285,0.0938,0.102,0.098,0.0976,0.09814,0.1196
187,0.1587,0.117,0.10657,0.10974,0.0929,0.10187,0.0984,0.0891,0.1257
188,0.146,0.10767,0.1011,0.10504,0.11145,0.1055,0.1105,0.10034,0.11237
189,0.1914,0.0852,0.0907,0.1024,0.1263,0.1111,0.0672,0.0865,0.1393
190,0.1692,0.1018,0.1114,0.1305,0.0861,0.0979,0.09863,0.0786,0.1257
191,0.1636,0.10693,0.10516,0.1117,0.09515,0.109,0.09607,0.0987,0.1137
192,0.1857,0.0902,0.0844,0.10565,0.08966,0.0963,0.0947,0.09814,0.1552
193,0.1766,0.1233,0.10016,0.1067,0.1227,0.08,0.09485,0.08655,0.1091
194,0.1488,0.0862,0.1044,0.1119,0.1162,0.0975,0.1162,0.0828,0.136
195,0.1892,0.106,0.10376,0.1226,0.0833,0.08936,0.0839,0.08875,0.133
196,0.138,0.09796,0.1076,0.09143,0.1131,0.10645,0.12146,0.0795,0.1444
197,0.1672,0.119,0.1262,0.1104,0.09186,0.093,0.0965,0.0833,0.1123
198,0.1442,0.0896,0.1141,0.0948,0.11676,0.09595,0.1351,0.10645,0.10315
199,0.1887,0.1346,0.1255,0.1255,0.1105,0.0679,0.107,0.0794,0.061
200,0.1825,0.09143,0.094,0.0839,0.124,0.09686,0.1059,0.0958,0.1255
201,0.1705,0.0778,0.08563,0.08655,0.11145,0.1177,0.11255,0.1181,0.11975
202,0.1426,0.0999,0.1048,0.1024,0.1141,0.12305,0.11194,0.1074,0.0939
203,0.1809,0.1371,0.10754,0.1395,0.1064,0.07684,0.104,0.08154,0.0662
204,0.1648,0.1215,0.0855,0.08826,0.0998,0.12286,0.1031,0.1066,0.10767
205,0.1592,0.09576,0.0884,0.0834,0.1178,0.12415,0.1003,0.1005,0.1306
