,VIII_NNN,VI_PNP,V_PNN,VIII_NNP,X_NNP,II_NPP,XI_NNP,VII_NPP,III_NPP,XII_PPN,VII_NNN,IX_NNP,IV_NPP,VII_PNN,I_PPN,XI_NNN,VII_NPN,V_NNP,IX_PPP,IV_PPP,IV_PPN,II_PNN,XI_NPN,I_PPP,XI_PPN,X_PPN,V_PPN,III_NNN,VI_NNN,XI_PPP,V_PNP,XI_NPP,II_PPN,I_NNP,X_NPN,X_NNN,IV_PNN,VIII_PNP,I_NPP,X_PNN,XI_PNP,XII_PNN,XII_NPP,VIII_PPN,XII_NNP,V_NPP,VI_NNP,VI_PNN,I_PNN,II_PPP,VIII_NPN,XII_PPP,IX_PPN,VII_NNP,XI_PNN,X_PNP,IV_PNP,II_PNP,VII_PPN,IX_PNN,III_NNP,VI_PPP,II_NPN,V_NPN,VIII_NPP,V_PPP,IX_NPP,IV_NPN,I_NNN,IV_NNN,VI_PPN,III_PPP,III_NPN,III_PNP,VI_NPN,IV_NNP,IX_NPN,X_NPP,VI_NPP,VIII_PPP,IX_NNN,II_NNN,II_NNP,I_NPN,VIII_PNN,XII_NPN,XII_NNN,III_PPN,VII_PPP,V_NNN,VII_PNP,IX_PNP,X_PPP,XII_PNP,III_PNN,I_PNP
28,-14.63,-35.5,-26.92,-44.88,-29.0,-48.8,-33.5,-40.56,-29.6,0.0,-18.56,-22.53,-28.98,-27.7,-37.22,-16.0,-26.23,-42.03,-47.0,-33.16,-39.22,-17.31,-20.0,-31.95,-30.95,-39.2,-45.7,-14.4,-17.25,-50.47,-32.5,-33.84,-28.48,-30.06,-12.0,-24.2,-26.53,-47.9,-28.61,-29.14,-27.92,0.0,0.0,-43.38,0.0,-14.8,-25.2,-26.7,-29.1,-47.12,-19.61,0.0,-38.1,-29.53,-29.6,-32.0,-40.7,-24.08,-36.94,-26.17,-36.0,-54.7,-26.6,-31.17,-27.45,-44.94,-35.16,-25.25,-19.0,-12.16,-35.8,-38.66,-15.4,-35.0,-14.47,-17.39,-16.55,-34.8,-49.06,-47.72,-9.61,-10.73,-33.38,-20.12,-26.23,0.0,-17.86,-25.2,-38.56,-14.164,-36.84,-30.3,-57.34,0.0,-25.75,-23.45
29,-3.133,-10.12,-5.78,-7.1,-4.4,-7.824,-5.2,-5.75,-8.2,0.0,-2.2,-3.94,-9.125,-5.5,-12.74,-4.8,-8.06,-4.04,-11.65,-9.4,-10.1,-3.46,-8.36,-13.664,-9.56,-7.0,-12.8,-5.0,-4.586,-9.664,-10.75,-6.36,-14.18,-6.08,-3.4,-5.0,-5.918,-8.92,-8.3,-8.43,-11.8,0.0,0.0,-8.25,0.0,-8.91,-7.16,-3.7,-9.3,-9.99,-8.47,0.0,-10.24,-8.27,-10.96,-11.0,-8.75,-10.836,-9.125,-8.9,-5.0,-9.78,-7.707,-6.74,-10.51,-10.69,-5.61,-6.54,-5.75,-2.56,-10.12,-13.0,-6.8,-11.836,-7.79,-4.977,-7.46,-11.4,-7.316,-9.61,-4.75,-3.5,-6.45,-4.21,-5.3,0.0,-4.637,-10.6,-8.7,-3.834,-9.74,-9.21,-12.336,0.0,-4.0,-9.31
30,-8.32,-17.36,-14.13,-16.62,-15.4,-16.89,-19.16,-16.47,-23.0,0.0,-5.86,-16.06,-14.33,-13.8,-24.23,-10.1,-10.85,-15.08,-21.67,-23.06,-18.45,-17.62,-21.4,-23.56,-26.28,-21.2,-20.0,-12.6,-5.77,-23.19,-21.92,-14.65,-17.05,-11.75,-9.4,-15.8,-18.25,-20.45,-27.38,-15.0,-21.34,0.0,0.0,-19.66,0.0,-15.58,-17.78,-11.71,-16.62,-26.95,-7.85,0.0,-19.81,-11.46,-11.33,-24.5,-18.75,-22.92,-20.44,-11.63,-12.6,-21.9,-11.88,-7.05,-16.78,-23.83,-19.02,-16.2,-9.05,-5.76,-22.73,-24.33,-14.8,-23.0,-11.1,-7.926,-15.71,-17.0,-25.94,-25.14,-9.25,-7.383,-11.87,-17.27,-10.99,0.0,-9.23,-14.4,-24.8,-9.766,-21.66,-18.08,-20.33,0.0,-12.25,-24.66
31,-22.23,-50.72,-32.28,-29.89,-44.2,-53.1,-34.8,-62.75,-50.8,0.0,-33.12,-36.62,-39.03,-29.38,-58.75,-39.8,-30.19,-44.34,-66.9,-69.4,-48.8,-30.16,-31.69,-62.44,-53.22,-63.8,-45.94,-26.0,-24.4,-65.2,-45.03,-48.6,-39.16,-29.16,-35.47,-18.8,-27.31,-52.62,-38.2,-37.72,-43.53,0.0,0.0,-51.6,0.0,-55.5,-45.25,-50.53,-49.5,-63.4,-35.03,0.0,-61.12,-24.2,-40.53,-53.34,-47.38,-33.44,-41.44,-41.3,-19.0,-74.44,-50.62,-24.95,-47.5,-69.4,-32.2,-53.0,-21.16,-16.45,-51.25,-65.0,-34.6,-50.5,-35.8,-28.14,-24.11,-47.25,-32.3,-46.06,-13.31,-17.1,-31.84,-54.38,-27.83,0.0,-19.27,-36.4,-66.25,-25.19,-44.88,-31.42,-65.0,0.0,-28.0,-48.4
32,-11.836,-34.2,-27.62,-20.97,-31.4,-34.1,-37.75,-23.48,-37.0,0.0,-11.26,-24.05,-35.1,-31.0,-33.8,-26.95,-31.3,-30.1,-54.4,-51.0,-38.16,-33.1,-17.81,-53.72,-47.12,-27.8,-47.56,-19.8,-20.02,-60.75,-53.56,-42.44,-50.4,-19.34,-47.4,-19.8,-38.5,-43.66,-46.16,-44.12,-31.03,0.0,0.0,-47.0,0.0,-54.03,-29.86,-41.8,-29.61,-62.66,-50.75,0.0,-42.7,-18.94,-29.9,-37.5,-49.2,-38.94,-32.22,-37.2,-32.6,-58.12,-21.9,-31.55,-51.3,-56.9,-29.22,-29.8,-10.375,-18.77,-49.22,-55.0,-26.2,-43.66,-34.75,-20.34,-32.34,-49.0,-40.88,-52.03,-10.61,-19.1,-20.7,-48.44,-24.25,0.0,-20.28,-35.2,-57.56,-16.89,-40.8,-44.2,-49.0,0.0,-46.25,-50.1
33,-19.11,-79.2,-75.94,-69.4,-74.4,-59.47,-48.44,-76.1,-87.6,0.0,-37.47,-37.0,-66.5,-54.62,-95.3,-42.06,-53.8,-64.94,-88.2,-102.7,-69.06,-54.44,-61.75,-79.5,-64.9,-82.8,-94.06,-63.4,-48.53,-103.8,-71.1,-67.06,-81.9,-65.56,-43.8,-23.0,-48.9,-79.56,-58.7,-47.84,-85.4,0.0,0.0,-74.25,0.0,-75.9,-45.78,-57.38,-39.5,-83.4,-33.03,0.0,-89.8,-67.7,-57.4,-75.3,-85.75,-57.9,-84.0,-31.45,-55.2,-115.6,-32.06,-44.34,-44.7,-98.25,-83.56,-48.66,-39.9,-69.9,-78.7,-111.0,-48.0,-78.5,-58.4,-73.1,-40.7,-78.75,-44.38,-81.75,-30.27,-42.66,-46.06,-32.6,-64.9,0.0,-38.88,-77.2,-93.06,-45.2,-84.56,-81.2,-73.7,0.0,-60.75,-70.0
34,-27.17,-75.0,-73.1,-42.66,-62.6,-91.94,-63.6,-65.9,-72.6,0.0,-52.12,-69.75,-88.7,-66.9,-85.2,-32.5,-36.38,-42.78,-100.44,-106.25,-88.3,-52.44,-64.7,-108.56,-91.6,-79.8,-69.9,-56.0,-35.2,-109.06,-82.94,-70.7,-84.5,-58.12,-49.4,-44.0,-66.94,-109.9,-48.7,-65.7,-87.1,0.0,0.0,-89.9,0.0,-38.38,-63.34,-56.84,-80.06,-89.3,-44.4,0.0,-87.25,-36.62,-64.06,-81.2,-91.6,-69.44,-64.06,-46.12,-68.6,-115.9,-45.94,-41.16,-68.9,-86.94,-65.06,-61.38,-28.94,-41.3,-69.75,-84.0,-58.6,-77.8,-63.47,-46.12,-66.5,-96.0,-65.1,-116.56,-23.22,-38.88,-85.94,-74.44,-67.9,0.0,-39.6,-83.2,-137.9,-21.77,-73.1,-89.8,-99.0,0.0,-92.75,-79.75
35,-7.1,-12.34,-8.79,-6.15,-12.4,-15.08,-11.65,-6.324,-7.2,0.0,-9.37,-6.73,-16.19,-8.86,-15.89,-5.12,-8.516,-9.28,-21.7,-13.75,-15.12,-7.8,-12.8,-15.48,-13.0,-16.8,-15.7,-6.8,-2.344,-23.67,-14.15,-12.5,-16.08,-8.99,-12.2,-9.2,-14.67,-14.08,-8.45,-14.43,-13.7,0.0,0.0,-11.31,0.0,-15.42,-13.09,-11.69,-14.05,-20.86,-12.29,0.0,-15.92,-15.914,-12.4,-15.836,-11.58,-15.15,-14.69,-10.32,-9.8,-21.7,-8.16,-8.1,-15.42,-16.72,-11.26,-11.28,-2.85,-2.69,-14.77,-23.0,-9.2,-15.0,-7.08,-3.65,-9.3,-15.5,-14.28,-19.33,-6.387,-8.3,-12.72,-5.96,-13.71,0.0,-7.785,-12.8,-18.2,-5.465,-10.75,-13.45,-20.67,0.0,-16.0,-14.22
36,-27.16,-43.5,-38.84,-39.75,-6.4,-53.38,-23.94,-31.25,-33.4,0.0,-25.34,-55.0,-43.7,-26.1,-54.44,-16.23,-16.03,-25.9,-60.56,-44.94,-28.16,-31.06,-33.88,-57.12,-54.6,-43.8,-47.84,-11.6,-21.02,-53.97,-58.12,-40.88,-56.34,-12.93,-46.2,-18.8,-37.47,-47.78,-46.28,-27.58,-53.2,0.0,0.0,-48.78,0.0,-36.75,-37.9,-38.03,-47.78,-58.5,-32.06,0.0,-39.94,-27.45,-28.55,-60.66,-45.88,-38.66,-35.88,-30.94,-32.8,-78.56,-48.34,-20.69,-32.4,-47.7,-50.0,-27.27,-1.25,-17.16,-57.1,-56.0,-30.0,-52.0,-25.8,-37.88,-23.28,-53.0,-53.5,-52.62,-20.16,-19.44,-30.77,-28.84,-33.84,0.0,-21.84,-55.0,-69.6,2.416,-45.06,-51.5,-62.0,0.0,-23.5,-39.1
37,-6.06,-11.8,-8.43,-13.66,-10.2,-19.97,-8.2,-16.62,-13.0,0.0,-2.5,-6.0,-12.36,-8.35,-16.36,-6.2,-11.73,-11.72,-17.12,-22.38,-15.55,-16.81,-11.2,-21.27,-14.2,-12.6,-15.92,-4.4,-4.57,-17.55,-11.4,-17.56,-17.5,-15.24,-11.8,-9.2,-11.79,-15.67,-17.94,-11.71,-13.63,0.0,0.0,-11.47,0.0,-17.84,-8.3,-11.42,-14.05,-22.55,-7.6,0.0,-16.6,-3.85,-15.0,-17.0,-20.88,-12.14,-13.266,-8.53,-10.6,-15.05,-9.96,-9.72,-12.25,-14.3,-14.55,-14.85,-12.125,0.36,-9.5,-16.0,-8.6,-15.664,-5.57,-11.52,-14.78,-15.75,-5.96,-20.3,-10.83,-3.158,-14.35,-15.04,-10.93,0.0,-6.53,-16.2,-14.6,-4.184,-11.47,-15.53,-18.0,0.0,-12.75,-10.06
38,-88.8,-214.4,-109.8,-102.6,-151.0,-208.5,-160.6,-185.8,-175.4,0.0,-74.06,-141.1,-197.6,-141.6,-163.0,-135.4,-113.3,-105.44,-249.4,-248.9,-139.5,-164.6,-149.9,-230.8,-190.0,-176.2,-181.1,-87.4,-50.16,-226.5,-192.5,-205.9,-182.0,-96.94,-140.6,-73.8,-101.6,-173.4,-177.5,-144.8,-125.25,0.0,0.0,-115.9,0.0,-225.8,-110.9,-106.2,-156.5,-231.2,-127.56,0.0,-127.5,-94.7,-108.7,-139.4,-228.1,-116.3,-218.0,-128.5,-88.0,-258.0,-180.0,-101.7,-163.6,-243.0,-220.6,-137.0,-92.4,-128.0,-167.2,-214.4,-119.2,-173.4,-85.75,-200.8,-95.25,-188.8,-236.2,-245.2,-56.66,-93.75,-110.25,-179.8,-115.1,0.0,-77.7,-189.4,-201.4,-97.56,-147.5,-149.2,-222.4,0.0,-130.5,-162.2
39,-2.207,-4.94,-2.6,-1.707,-2.2,-6.312,-3.0,-4.113,-4.8,0.0,-0.7,-1.69,-3.97,-4.49,-3.97,-2.4,-3.312,-2.01,-5.3,-6.44,-5.22,-2.49,-3.0,-7.52,-7.2,-4.8,-4.41,-2.0,-0.6,-4.668,-4.08,-3.8,-4.7,-4.5,-3.0,-1.6,-4.082,-3.56,-3.75,-3.285,-4.8,0.0,0.0,-4.45,0.0,-2.33,-3.4,-3.27,-2.426,-6.832,-2.133,0.0,-5.19,-2.791,-4.0,-4.5,-4.574,-5.59,-3.625,-3.5,-0.8,-5.5,-2.62,-1.07,-1.125,-5.89,-3.25,-3.97,0.85,-1.62,-4.75,-5.332,-3.8,-5.5,-2.65,-3.25,-0.99,-4.0,-4.0,-6.3,-1.463,-1.708,-2.51,-3.67,-3.66,0.0,-1.743,-4.0,-4.426,-0.65,-3.19,-3.883,-6.0,0.0,-3.75,-3.81
40,-1.093,-5.207,-3.312,-1.692,-2.6,-3.45,-3.4,-3.05,-2.8,0.0,-2.4,-2.97,-2.492,-2.75,-4.24,-0.8,-2.05,-3.64,-5.66,-3.24,-4.14,-3.3,-2.4,-5.85,-5.2,-3.6,-3.66,-2.4,-1.607,-5.668,-5.45,-3.4,-3.74,-3.26,-2.8,-2.4,-2.541,-2.16,-2.75,-2.428,-4.8,0.0,0.0,-4.44,0.0,-5.2,-1.24,-4.0,-5.04,-5.125,-2.15,0.0,-5.63,-3.541,-4.25,-5.0,-4.21,-4.59,-3.875,-2.44,-3.8,-6.11,-3.16,-2.74,-3.812,-5.9,-3.633,-2.3,-1.3125,0.0,-4.715,-5.0,-3.2,-3.834,-2.85,-2.176,-1.35,-2.25,-5.29,-3.77,-2.531,0.3333,-0.31,-3.6,-3.2,0.0,-1.172,-4.0,-4.426,-2.916,-3.75,-2.941,-5.2,0.0,-2.75,-4.29
41,-24.16,-52.56,-39.47,-66.06,-57.0,-44.0,-46.34,-58.0,-58.2,0.0,-20.34,-55.06,-82.56,-44.53,-78.06,-45.66,-46.12,-53.53,-76.94,-75.4,-67.25,-48.4,-36.12,-67.06,-67.44,-64.6,-66.0,-30.2,-13.73,-74.3,-64.06,-53.6,-50.2,-37.16,-49.6,-20.6,-42.06,-47.5,-47.0,-42.16,-51.75,0.0,0.0,-54.16,0.0,-65.4,-19.64,-55.34,-43.62,-89.94,-37.78,0.0,-50.62,-39.4,-42.75,-45.16,-40.25,-54.5,-72.94,-47.75,-37.2,-85.56,-42.7,-31.7,-61.06,-77.4,-47.78,-33.47,-21.5,-31.06,-76.2,-95.0,-49.0,-63.34,-64.0,-54.72,-38.6,-46.75,-55.25,-59.6,-26.9,-26.64,-57.84,-49.78,-57.2,0.0,-29.39,-68.8,-71.56,-31.67,-56.2,-80.7,-63.8,0.0,-42.25,-67.5
42,-64.8,-96.75,-38.84,-56.97,-31.6,-45.03,-60.0,-74.5,-53.0,0.0,-19.72,-75.2,-83.3,-58.47,-93.2,-39.44,-41.66,-73.06,-101.8,-98.6,-73.8,-80.7,-88.2,-99.75,-79.2,-82.6,-54.2,-34.2,-16.9,-123.3,-73.9,-105.1,-87.44,-57.53,-69.8,-15.0,-48.25,-77.25,-72.3,-79.3,-76.5,0.0,0.0,-78.94,0.0,-74.2,-51.6,-73.6,-69.2,-76.6,-64.25,0.0,-59.53,-39.2,-73.9,-68.0,-81.75,-70.1,-77.2,-36.25,-32.0,-100.2,-27.3,-69.8,-74.4,-124.0,-85.9,-32.84,-36.7,-33.44,-69.7,-111.0,-63.4,-71.3,-58.97,-93.4,-57.44,-75.25,-123.5,-95.25,-38.66,-30.34,-72.44,-25.8,-64.75,0.0,-36.53,-82.2,-102.94,-57.5,-59.97,-85.06,-133.8,0.0,-71.5,-84.25
43,-14.31,-35.9,-23.89,-18.83,-33.6,-49.1,-32.25,-23.75,-29.6,0.0,-11.68,-26.02,-35.94,-34.84,-28.61,-21.9,-32.16,-32.3,-42.16,-45.84,-29.52,-26.05,-30.0,-49.34,-26.2,-45.2,-23.1,-8.8,-19.5,-45.66,-27.05,-51.3,-33.9,-30.11,-18.0,-17.2,-24.36,-42.0,-33.44,-36.72,-37.8,0.0,0.0,-38.62,0.0,-35.1,-38.66,-25.33,-30.94,-39.28,-13.71,0.0,-41.16,-23.31,-31.38,-38.84,-43.75,-35.97,-28.69,-18.81,-24.2,-47.78,-30.2,-25.66,-46.3,-32.7,-27.7,-33.38,-16.56,-18.55,-49.75,-52.66,-24.2,-42.84,-24.84,-36.5,-19.92,-42.25,-46.06,-41.0,-25.1,-16.97,-17.31,-34.72,-27.8,0.0,-17.47,-43.4,-46.66,-15.35,-42.03,-42.22,-59.2,0.0,-26.0,-34.7
44,-5.145,-11.54,-7.125,-8.46,-3.0,-6.45,-4.32,-9.375,-9.2,0.0,-2.4,-2.16,-8.72,-5.867,-10.51,-6.18,-6.074,-6.74,-10.8,-11.76,-9.76,-5.8,-7.53,-10.625,-8.9,-11.8,-10.375,-5.8,-3.385,-14.3,-8.76,-5.48,-8.62,-4.09,-7.2,-2.6,-6.6,-11.65,-5.5,-6.57,-11.06,0.0,0.0,-8.64,0.0,-6.18,-9.15,-8.83,-5.3,-9.04,-7.6,0.0,-10.35,-6.285,-5.2,-12.664,-11.234,-12.89,-7.375,-6.71,-10.8,-12.59,-7.73,-9.5,-4.562,-13.98,-10.26,-7.59,-3.037,-2.55,-13.35,-11.664,-7.4,-12.164,-1.78,-8.36,-0.05,-9.0,-6.12,-10.66,-4.45,-4.273,-5.19,-8.7,-4.47,0.0,-3.691,-6.8,-12.17,-4.984,-10.54,-8.67,-14.6,0.0,-4.75,-8.75
45,-1.793,-11.38,-10.23,-10.65,-10.0,-6.836,-13.0,-13.98,-12.0,0.0,-3.75,-10.87,-14.39,-10.914,-19.36,-4.4,-5.824,-10.13,-17.52,-14.52,-17.75,-9.53,-10.18,-22.33,-16.6,-16.4,-6.95,-5.6,-8.37,-12.76,-10.79,-16.4,-14.27,-9.42,-9.6,-12.8,-14.125,-17.0,-14.67,-12.0,-14.25,0.0,0.0,-16.1,0.0,-12.8,-12.96,-11.66,-7.074,-20.03,-8.12,0.0,-13.95,-8.734,-10.83,-18.67,-10.625,-13.11,-16.33,-10.86,-7.8,-17.84,-11.31,-6.64,-12.83,-18.4,-12.414,-16.19,-10.81,-4.1,-12.14,-21.0,-6.2,-19.33,-12.05,-9.734,-10.35,-15.0,-14.58,-22.38,-5.695,-2.55,-11.12,-13.02,-14.4,0.0,-6.504,-9.4,-21.98,-10.766,-15.27,-15.26,-20.0,0.0,-8.0,-13.58
46,-21.47,-39.47,-35.0,-22.39,-37.38,-31.84,-32.6,-50.3,-37.2,0.0,-7.64,-32.84,-35.62,-30.55,-36.84,-22.56,-30.38,-33.22,-55.56,-52.9,-48.3,-25.56,-29.5,-47.62,-45.25,-46.0,-33.6,-29.4,-36.16,-66.75,-44.2,-40.25,-42.25,-21.95,-36.4,-13.4,-32.53,-36.22,-35.9,-22.72,-44.12,0.0,0.0,-44.7,0.0,-35.16,-35.84,-35.75,-31.12,-49.9,-35.88,0.0,-45.62,-39.1,-29.45,-31.0,-37.8,-33.47,-39.94,-42.72,-16.0,-37.8,-22.5,-27.02,-43.78,-34.3,-34.2,-33.8,-11.23,-22.03,-54.03,-47.0,-26.4,-44.0,-40.72,-30.75,-25.94,-36.0,-57.62,-51.16,-14.81,-30.08,-28.98,-36.12,-30.0,0.0,-18.56,-48.8,-40.7,-15.414,-47.0,-42.16,-51.8,0.0,-26.75,-50.6
47,-8.25,-22.23,-17.06,-11.1,-12.8,-29.03,-16.8,-14.85,-25.6,0.0,-15.0,-20.66,-18.7,-16.06,-21.28,-8.78,-9.65,-12.77,-20.31,-25.42,-16.5,-16.81,-14.7,-25.72,-20.0,-22.0,-15.625,-4.6,-2.314,-24.55,-26.06,-16.8,-12.02,-8.2,-10.2,-11.0,-17.73,-19.66,-13.4,-19.28,-18.56,0.0,0.0,-26.27,0.0,-18.84,-10.64,-12.93,-13.3,-23.92,-9.58,0.0,-16.9,-15.15,-13.375,-14.664,-22.08,-20.16,-14.85,-15.49,-11.2,-25.95,-15.66,-1.4,-14.3,-24.16,-22.58,-19.61,-8.2,-4.86,-20.52,-29.67,-10.2,-18.6,-19.66,-16.61,-17.52,-22.5,-17.48,-20.61,-6.01,-13.625,-18.73,-10.68,-15.8,0.0,-10.27,-9.4,-18.62,-4.234,-21.4,-20.02,-28.6,0.0,-13.25,-13.05
48,-8.2,-29.34,-26.33,-28.53,-11.0,-32.75,-38.12,-25.84,-32.2,0.0,-4.785,-16.61,-37.0,-22.61,-36.2,-20.05,-31.17,-25.53,-37.88,-43.06,-34.0,-22.8,-28.2,-38.84,-27.84,-29.8,-27.28,-2.6,-19.8,-37.4,-32.3,-28.5,-25.55,-21.94,-19.4,-19.4,-20.48,-17.66,-34.84,-22.86,-30.88,0.0,0.0,-26.62,0.0,-43.2,-23.23,-19.16,-35.72,-37.03,-23.92,0.0,-26.8,-23.56,-30.06,-40.34,-39.4,-25.34,-30.66,-29.6,-16.6,-35.44,-15.22,-17.69,-40.34,-39.1,-25.62,-20.97,-27.05,-9.08,-31.89,-47.0,-19.4,-38.0,-14.91,-16.48,-30.9,-37.5,-20.45,-48.66,-12.05,-17.84,-30.6,-19.16,-27.38,0.0,-14.71,-30.4,-40.06,-8.87,-39.53,-25.97,-50.6,0.0,-26.75,-17.3
49,-23.42,-50.44,-44.25,-49.06,-42.4,-59.97,-32.2,-61.3,-65.0,0.0,-17.27,-48.97,-62.3,-35.2,-55.88,-9.93,-14.06,-37.62,-57.22,-82.75,-77.1,-31.94,-34.66,-87.7,-53.9,-74.8,-61.66,-32.0,-28.06,-85.6,-57.4,-65.5,-62.62,-52.1,-41.0,-32.0,-40.28,-64.6,-48.75,-53.72,-61.3,0.0,0.0,-58.1,0.0,-41.0,-10.03,-56.62,-30.28,-75.9,-37.2,0.0,-61.5,-39.47,-32.88,-57.66,-48.9,-59.16,-49.44,-39.16,-37.8,-72.8,-50.44,-14.2,-74.3,-82.6,-45.2,-47.8,-31.92,-35.7,-65.25,-61.34,-49.6,-53.6,-61.62,-51.16,-56.22,-50.75,-64.2,-61.16,-29.42,-38.25,-11.19,-48.72,-55.6,0.0,-26.14,-33.0,-59.06,-16.28,-57.28,-39.6,-58.4,0.0,-30.25,-57.8
50,-6.527,-20.81,-19.97,-10.03,-12.2,-21.25,-20.64,-21.25,-28.0,0.0,-5.984,-15.55,-13.87,-18.39,-17.23,-9.92,-16.66,-12.42,-25.73,-22.56,-18.55,-18.4,-13.0,-21.39,-19.84,-24.6,-20.06,-9.4,-11.664,-22.11,-24.52,-19.6,-19.14,-11.44,-15.6,-9.4,-14.586,-22.94,-13.8,-14.0,-24.66,0.0,0.0,-13.69,0.0,-14.96,-13.24,-17.72,-19.84,-20.81,-15.945,0.0,-20.84,-20.02,-13.67,-18.67,-17.9,-16.03,-15.77,-10.23,-14.4,-23.9,-15.02,-10.35,-15.234,-23.52,-15.95,-9.05,-7.887,-10.47,-20.84,-28.33,-17.0,-18.4,-17.55,-12.33,-6.42,-11.75,-14.82,-29.86,-11.32,-8.7,-9.41,-20.02,-16.62,0.0,-8.414,-20.2,-19.7,-6.418,-19.23,-18.17,-23.8,0.0,-11.75,-11.914
51,-10.75,-23.45,-22.69,-22.75,-29.4,-27.75,-25.7,-27.95,-21.2,0.0,-20.17,-27.94,-30.44,-15.664,-28.7,-16.69,-28.38,-31.58,-36.5,-46.28,-44.0,-24.36,-10.8,-43.28,-30.6,-29.2,-28.97,-14.6,-10.43,-36.1,-25.69,-23.08,-29.55,-22.14,-19.4,-9.8,-22.12,-30.42,-36.6,-21.86,-11.93,0.0,0.0,-31.94,0.0,-29.89,-29.7,-23.84,-24.66,-40.28,-30.4,0.0,-25.6,-12.38,-17.89,-32.84,-30.1,-27.3,-41.78,-23.16,-18.6,-42.2,-17.69,-24.02,-24.94,-40.44,-31.55,-20.66,-14.06,-12.99,-38.5,-37.0,-19.6,-39.0,-13.54,-22.6,-9.77,-35.75,-40.28,-35.3,-13.02,-8.08,-19.7,-23.56,-15.3,0.0,-13.2,-26.6,-35.56,-12.164,-26.98,-37.6,-41.0,0.0,-28.75,-35.44
52,-5.137,-22.31,-10.984,-16.06,-22.8,-21.95,-22.1,-19.1,-15.8,0.0,-3.967,-18.94,-21.16,-9.04,-20.2,-7.03,-12.35,-5.15,-23.38,-27.02,-24.94,-19.89,-17.16,-28.84,-23.52,-17.0,-22.58,-11.0,-4.6,-23.4,-16.94,-23.5,-17.84,-10.32,-13.2,-6.2,-19.42,-16.12,-18.36,-17.28,-15.5,0.0,0.0,-25.34,0.0,-21.8,-14.53,-10.625,-17.94,-22.69,-17.53,0.0,-23.97,-13.95,-9.414,-14.5,-20.27,-22.53,-23.34,-15.65,-14.6,-22.58,-16.81,-13.12,-15.8,-27.02,-26.39,-19.22,-9.69,-8.28,-21.77,-21.67,-18.6,-20.8,-13.83,-22.94,-8.78,-29.0,-20.11,-20.84,-9.72,-6.29,-19.69,-15.65,-15.51,0.0,-8.87,-16.6,-28.45,-10.7,-20.88,-20.98,-25.4,0.0,-19.0,-16.25
53,-99.3,-210.8,-148.1,-112.8,-183.6,-213.0,-117.6,-184.1,-169.6,0.0,-67.06,-104.44,-134.4,-81.94,-192.2,-55.06,-72.5,-158.8,-244.9,-182.1,-213.2,-169.4,-116.5,-233.1,-163.1,-183.4,-208.4,-111.2,-71.06,-282.2,-136.2,-156.0,-211.8,-132.4,-128.2,-84.8,-134.6,-166.4,-164.1,-129.0,-176.6,0.0,0.0,-121.25,0.0,-153.4,-150.5,-105.0,-125.6,-258.0,-100.56,0.0,-186.0,-90.25,-156.4,-185.5,-211.5,-163.9,-168.1,-139.0,-169.0,-197.8,-193.1,-142.4,-249.9,-278.0,-132.9,-98.44,-57.03,-47.7,-174.4,-263.0,-159.8,-165.0,-61.2,-133.5,-94.7,-145.0,-106.44,-163.9,-72.56,-77.4,-170.8,-209.2,-137.6,0.0,-107.75,-204.0,-231.4,-71.44,-142.6,-177.2,-230.0,0.0,-123.5,-139.2
54,-7.715,-24.4,-15.13,-14.43,-8.2,-21.4,-14.16,-23.84,-20.0,0.0,-10.63,-11.28,-21.97,-16.73,-22.52,-13.74,-13.375,-11.84,-22.1,-28.36,-24.38,-19.17,-12.99,-26.33,-16.45,-25.25,-14.55,-11.0,-4.4,-27.7,-25.6,-20.75,-19.12,-16.19,-18.8,-11.0,-14.16,-15.64,-21.67,-11.43,-25.98,0.0,0.0,-18.1,0.0,-22.56,-13.01,-14.7,-18.4,-31.05,-16.23,0.0,-17.44,-15.25,-15.734,-19.83,-13.7,-16.34,-12.27,-12.03,-12.2,-24.2,-8.47,-4.0,-21.08,-24.3,-21.27,-17.61,-6.0,-4.83,-21.27,-25.67,-13.4,-24.4,-8.97,-12.08,-14.31,-22.25,-19.75,-25.88,-7.016,-10.79,-16.2,-12.8,-17.1,0.0,-11.016,-23.8,-26.0,-9.164,-23.05,-19.67,-31.8,0.0,-15.25,-25.9
55,-8.125,-23.55,-23.44,-8.49,-16.6,-25.27,-31.66,-26.36,-22.6,0.0,-19.33,-26.19,-29.3,-30.48,-27.9,-12.06,-7.0,-21.92,-32.7,-29.84,-28.38,-22.44,-27.6,-27.58,-31.45,-32.25,-22.44,-14.0,-18.16,-34.25,-28.84,-20.8,-28.55,-14.55,-19.4,-14.0,-19.62,-21.3,-26.38,-15.29,-21.2,0.0,0.0,-18.44,0.0,-30.62,-15.2,-13.0,-6.324,-34.03,-18.9,0.0,-30.64,-19.78,-20.08,-20.83,-31.06,-22.92,-20.25,-15.2,-24.8,-27.4,-19.5,-24.92,-34.06,-30.27,-22.44,-14.65,-15.31,-9.83,-31.55,-30.67,-26.2,-21.17,-11.96,-17.22,-18.5,-19.6,-27.7,-40.1,-8.125,-12.625,-24.69,-30.22,-14.75,0.0,-12.07,-32.4,-36.75,-14.55,-24.1,-26.12,-30.0,0.0,-25.5,-24.83
